Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,--,--,--,--,--,--,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955366329103205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,AFRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.39079958062952,36.390447554548544,38.885630463381425,38.570164449419714,34.57312516886149,40.33677347443229,41.78744827609925,49.92701357973967,53.903590143015826,61.88092247829245,68.94880687231999,67.48510596877438,66.90509863399045,72.36737499811312,76.70254604631629,91.43927985651113,104.09204531050052,103.24188466445428,107.07071558334843,99.01666298365797,106.27198296625811,91.56023819474485,94.15776333308628,83.31963014035844,80.41415692664872,80.60791808811835,86.24155681370921,96.17434792511911,94.30373154205073,90.22101729435582,87.89571519633799,98.68587036927256,90.45076958320591,90.19966184640737,84.38920703755174
Angola,AGO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481714446200543,0.46587470619008026,0,0.8478847624459098,4.599491862402676,4.942599118267391,5.100242992583612,5.795432112542373,4.4350895266401436,3.9133142882118914,4.351232791892746,4.322221157261375
Albania,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0869408870348085,3.3243784782642,3.186582990340149,3.6733854505695875,3.959967982560903,6.550080960427542,6.662008298518147,7.276962910689053,6.643373310270545,7.006755581098807,6.475658416042116,6.596785839651536,6.662008298518147,6.624738322022941,6.969485604603601,6.652690804394346,6.61542082789914,7.099930522336823,7.0347080634702115,6.531563380784925,7.127883004708228,11.89843999609465,7.08129553408922,6.894945651613187,7.515490760258374,7.226650896128449,7.19869865121265,6.987193331349769,6.994603429022524,7.16152047241617,6.356624250663028,7.055430373558009,6.54297255010169,6.634475856644262,7.548004102575869
Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.6230796094345458,1.1531622622370696,3.1711962211519418,3.9058721785449135,5.505419832615687,5.4310222673100705,6.007603398428605,7.22586353030809,6.4446890945991075,5.710013137206135,2.4086211767693633,0.8834710880042066,0.8183732183617914,0.39058721785449135,0.1859939132640435,0.09299695663202175,0.08090735226985893,0.06509786964241522,0.0743975653056174,0.07253764197311117,0.07160768030685807,0.25082336559171337,0.6428314467504361,1.264331114917458,0.8148276003034356,2.3067336718463203,2.179526192985355,2.3093715822007934
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,ASM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,ASOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.165486574930355,50.12495546755834,54.28797537324636,56.59176603145647,61.645254068974445,64.496031134677,71.91196133714035,75.33058268033066,75.19383906537591,79.10249510114318,77.61082640855004,77.56308070310752,81.11293872855082,88.77398351974527,92.87901068324447,96.7661206145485,100.34092381034439,108.85396197823522,107.12837369646029,107.04015562649921,118.43960347563034,118.68250927099044,112.92462371085188,119.14255877012879,124.0468094064945,134.68915094140428,149.91950971493213,175.65370604715318,184.03360783151098,192.70100878224227,194.02551517494925,195.02447986346723,193.26034166167614,186.14814309714146,186.1724383600844
