Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,--,--,--,--,--,--,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0253320956991447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,AFRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9414029648,34.811481942247426,37.22570606858069,36.9103582556282,33.090500599828,38.58028765017,41.75039402309825,49.86047056267494,53.81050784150699,61.82058343731578,69.21065318176359,67.96064138466484,67.31063525017349,73.07068961120453,77.67073302452793,93.15087911979884,107.01100992602979,109.96913784362803,113.91107504601489,104.21089863493933,113.00598244635626,98.10389899476719,101.12089487272262,89.52878954027851,87.05548814362315,86.1107787832733,92.34212243144279,102.07636634851602,100.11651494016508,95.89075801007476,93.46246371352838,104.78435356643946,96.04844828662449,95.51474597183368,89.26111636875403
Angola,AGO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517004879280043,0.5000047188395,0,0.9100008577887682,4.936450948952992,5.304694265709566,5.4738871409761,6.220005863127624,4.760004486895095,4.200003959025084,4.670004402058844,4.638867373101933
Albania,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3130710522,3.5679226716,3.42003227686218,3.9424979184248,4.250075506194,7.029940336916,7.15006747940485,7.81007370827299,7.13006729065127,7.52007097134608,6.95006559186905,7.08006681876732,7.15006747940485,7.11006710189769,7.48007059383892,7.14006738502806,7.1000670075209,7.62007191511398,7.55007125447645,7.01006615812979,7.65007219824435,12.77012051916083,7.6000717263604,7.4000698388246,8.066076124318814,7.756075832105058,7.7260758038263075,7.4990755898504275,7.507028551782486,7.686173949123522,6.822310975441384,7.57231168241015,7.022311163966389,7.120518008967406,8.100971396305008
Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.67000632324493,1.24001170272196,3.41003218248539,4.2000396382518,5.92005587105968,5.84005511604536,6.46006096740634,7.77007333076583,6.93006540311547,6.14005794734906,2.59002444358861,0.95000896579505,0.88000830515752,0.42000396382518,0.2000018875358,0.1000009437679,0.087000821078073,0.07000066063753,0.08000075501432,0.07800075312906996,0.07700075218644493,0.2697139152355405,0.6912457534830044,1.359553143520094,0.8761956518738317,2.4804633674043974,2.3436753648596826,2.4832999497461854
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,ASM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,ASOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.92628867361003,51.42810534887424,55.758698675701474,58.34855010335736,63.569794905305194,66.56778412221853,74.2577008137295,77.8116343542969,78.4842407020798,82.53737895393655,81.6007701146064,82.22767603108737,85.12280335411184,93.10687870454097,97.50792023976625,101.52195812260976,105.90959953137013,114.65208203933503,112.973066193472,112.93506583484019,124.98917959662285,125.32718278655835,119.30912599060613,126.0581896855017,131.32939278884325,142.985257792323,167.55526351014694,186.5225725896913,195.45330346234056,204.85997507366358,206.34854742748007,207.43790005929918,205.59150572114322,198.08641155516588,198.0768600523652
