Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,--,--,--,--,--,--,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037912000000000196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,AFRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.325054018691589,1.4440896708,1.5431065312,1.530587828,1.37197249,1.60069254,1.65825996875,1.9812640253,2.13906733705,2.4556334691,2.73610979005,2.6780254438,2.65500889255,2.87176953735,3.04380302835,3.62860388975,4.13070620305,4.0969691019705,4.2489093927,3.9292987545,4.21721312075,3.63340390455,3.73648203285,3.306390147585,3.191091652,3.19878071632,3.42234156921827,3.816506577073696,3.742274519532522,3.5802593240588605,3.4879838790755686,3.9161718426395495,3.5893766317444484,3.579411871392843,3.3488343892241796
Angola,AGO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019115974185,0.0184874025,0,0.033646786719,0.18252258864,0.19613818497,0.2023939995,0.229981333398,0.175998576684,0.15529286178,0.172670872503,0.1715195977944
Albania,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12249971486761671,0.131922,0.1264538331,0.145771716,0.15714423,0.25992822,0.26436985575,0.28877322705,0.26363035965,0.2780505336,0.25697489475,0.2617816194,0.26436985575,0.26289086355,0.2765715414,0.2640001077,0.2625211155,0.2817480141,0.27915977775,0.25919338305,0.28285725825,0.47216825985,0.281008518,0.273613557,0.29823877713,0.286776684951,0.285667450224,0.2772742407897,0.2775682972311,0.2841921008511,0.2522512373001,0.2799821054751,0.2596461354801,0.2632772801541,0.2995290108303
Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.02472579725,0.045761177,0.12584323675,0.154997535,0.218472716,0.215520382,0.2384009705,0.28674543975,0.25574593275,0.2265916345,0.09558181325,0.03505896625,0.032475674,0.0154997535,0.007380835,0.0036904175,0.003210663225,0.00258329225,0.002952334,0.002878526277,0.0028416224155,0.00995347559008,0.025509613503,0.0501727136163,0.0323349725039,0.09153859027995,0.08649058953755,0.09164327102315
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,ASM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,ASOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8716777769500001,1.98911899425,2.15432097579,2.24574277785,2.44628139078,2.55940936779,2.853697262675,2.989359121812,2.983932696605,3.139040703988,3.07984650617,3.0779518034475,3.21882155504,3.52283638294,3.685737026475,3.83999001533,3.98184967128651,4.31967432889616,4.25119745155,4.2476966756,4.7000633266854965,4.70970260769547,4.481211241916561,4.72795884729699,4.922575241513467,5.344897485851132,5.949286968955486,6.970502414409788,7.303043793324403,7.646994061231144,7.6995547228649315,7.739196845595638,7.669190183785518,7.3869553344249095,7.387919448378515
Antarctica,ATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,ATG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1063894,0.181272,0.21696921519,0.25209756,0.29256930703,0.34919316614,0.372780089955,0.364930483645,0.37228472645,0.38554522643,0.39065128102,0.37129399944,0.37472343909,0.40746786024,0.412403449325,0.55535987598,0.609529837,0.7262197789,0.69306075965,0.780801760025,0.905043502985497,1.0109385840204697,0.9557003127665602,1.1905840204719904,1.1775845891384675,1.2688040943986323,1.866762077511,2.762982058302925,3.375418446049406,3.7402963468512835,3.788996376983441,3.9436971601095614,3.95088302102234,3.9163313174966845,3.9446279717644144
Austria,AUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00057399,0,0,0,0,0.00063884835,0.014587037325,0.01895250105,0.036520830675,0.05367830559,0.0386741628,0.09739064755,0.09977285619,0.071651133225,0.103903122015,0.1796971424509521,0.13163658041891713,0.23083736138754524,0.1436109373519098,0.091586664771112,0.19582759074969167,0.25116567507455,0.19720217747382,0,0,0,0,0,0,0
