Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,--,--,--,--,--,--,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,AFRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051912,0.028372071,0.030554538,0.045612558,0.0645795,0.05247513,0.0444015495,0.03673219095,0.0419796468,0.0444015495,0.048438054,0.0637767711,0.06821692605,0.056511063,0.09277709595,0.16458635759999998,0.11963049699999996,0.16227519245,0.1743014203,0.1600708879,0.18336501505,0.23321990685,0.26413042005,0.2879811116,0.313673303825,0.450415363770077,0.6343286286691466,0.6196451039165897,0.4734041733614493,0.38062849202000937,0.48789284887336937,0.4992610755795995,0.5637209015255695,0.6859408691002594,0.9013179200965292
Angola,AGO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.004188,0.01849002,0.0184874025,0.0184874025,0.01663866225,0.01663866225,0,0.007394961,0.007394961,0.007394961,0.051764727,0.051764727,0.051764727,0.23848749225,0.61932798375,0.61932798375,0.62524395255,1.045462611375,0.6884708691,0.72063894945,0.7446725727,0.8061611510667,0.7885243189074,0.7782882277116,0.701194838136,0.7200531649905,0.7346079873285,0.7353474771465,0.7155126383106,0.7245703562391,0.8071059734991
Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08876952,0.08045455,0.08118605,0.07639159,0.0730664,0.0730664,0.075284517,0.06753464025,0.079713018,0.04428501,0,0,0,0,0.02952334,0.0642132645,0.066427515,0.061999014,0.0479754275,0.0981651055,0.13322407175,0.27936460475,0.32881619925,0.41332676,0.4298598304,0.39376754725,0.363137342205,0.4306344296485,0.3627595419965,0.2533572864845,0.268584380988,0.3050325260345,0.22845623427,0.1932395899555,0.108526259182
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,0.0687731373,0.05176368,0.0591555,0.0591555,0.06655779,0.0480672465,0.051764727,0.04769749845,0.05213447505,0.051764727,0.04030253745,0.0488067426,0.04917649065,0.0628571685,0.0628571685,0.07594624947,0.07136137365,0.05731094775,0.0672941451,0.07653784635,0.09058827225,0.08910928005,0.0924370125,0.07579835025,0.0819354718344,0.0870379515786,0.0901548191709,0.09236238889422,0.09407784077781,0.10047757608486,0.10163816475888,0.09817988202546,0.09842639572548
American Samoa,ASM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,ASOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01642344528,2.22014627748,2.3485915674199997,2.47759489713,2.70121913596,2.83856677413,3.18105661223,3.4581765002295,3.4936272228375,3.766786759603,4.012824838995,4.2406839394395,4.4616667291,4.903392364185,5.291078880325,5.52807844568,6.172322405018,6.919199615475,7.1207873471,7.05568534531,8.166306973677745,9.690852304791665,10.393058964608851,11.114582491432584,11.525909695073377,11.346776998949984,12.117430586446048,13.399875587269305,14.994534930971476,15.153293850981639,15.669411885013712,16.919433732835113,15.684440167389587,16.06935835676769,17.395447426315854
Antarctica,ATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,ATG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002398771375,0.00081422264,0,0.047607974925,0.213408721575,0.201571062945,0.23756195673,0.20751435882854752,0.24007218652260476,0.21377496445834512,0.23965462989290168,0.25543229077812635,0.2299257113069852,0.22761477950975,0.2235879913038519,0.2257195666886904,0.19905294121436762,0.24200388998939043,0.2188457822524739,0.10554382058363958,0.01879772308913053,0
Austria,AUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197616,0.19186,0.1916989966,0.20197,0.18709863,0.23889862,0.24671186134,0.226177566125,0.233610455435,0.22888739202,0.22024743601,0.22301026972,0.232113452585,0.28513860725,0.30104970987,0.35425790218,0.38817315684,0.359620449615,0.36604929816,0.390713188215,0.44930980475784316,0.48427019713771235,0.5128971851009386,0.3759596256279023,0.36655865794711484,0.41579416358639026,0.52282620210827,0.50728702788738,0.28230477443165297,0.41016185314887577,0.2340740067582525,0.1722226962666104,0.44154690322188767,0.2578133010409807,0.1941025418364031
Azerbaijan,AZE,--,--,--,--,--,--,--,--,--,--,--,--,0.25882887,0.15159513,0.11092965,0.08874372,0.09613554,0.118319376,0,0,0,0.036974805,0.14208601785,0.14876267175,0.181067068,0.167477856,0.164539648,0,0,0.00924370125,0.00924370125,0.00924370125,0.02033614275,0.01663866225,0.0110924415,0.007394961,0.0184133592882,0.06801087856146,0.06040152833424,0.03692341634493,0.005070756180264,0.01922876792427,0.03753285519381,0.08061107805249,0.02003927865246
Burundi,BDI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36225975,0.3800312,0.4009556,0.41662159,0.43020673,0.45844001,0.5236882539,0.4972104795,0.5480598417,0.594207894525,0.5853694329,0.579013262625,0.601880431425,0.627906880125,0.64186036635,0.653256340275,0.66262134855,0.6568293354,0.683570383125,0.79350580155,0.8564427949957372,0.7804524310491872,0.6709948156572856,0.6746641171452942,0.5955653691593212,0.6726570230309956,0.65495849553036,0.64727125631291,0.7161207506478029,0.8380307582154634,0.7863942079835865,0.7725643283731298,0.8761060774116285,0.8262498617411029,0.6884301767028641
Benin,BEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146829263672,0.00070020696928,0.00204725370304,0.00605430979088,0.00672046934,0.00581271769,0.005619275064,0.005619275064
Burkina Faso,BFA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369537096032,0.179829420784,0.208869137568,0.228809324328,0.217557231008,0.249851851704,0.25359448608
Bulgaria,BGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226453906,0.17847547900000038,0.192290175,0.16781688,0.1643202,0.20431751,0.21566967,0.179025861,0.1330407869,0.11795033425,0.112668976,0.1021062595,0.11015521160000044,0.1101552115999998,0.10532806619999988,0.10837145199999963,0.11502026900000015,0.109864965,0.112103936,0.0744948736,0.0903965118,0.1020137342,0.09006848619999995,0.09791140254,0.0972942376,0.11106889079999978,0.1123230648904,0.1186761794204,0.1130955565184,0.107101372506,0.106735800286,0.1200369460016,0.106194449318,0.09280713981892,0.09791349454056
Bahrain,BHR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301091796928,0,0,0,0
The Bahamas,BHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7112641536534e-06,0.0001172215945252579,0.0001334786039849652,0.0002198974437444619,0.0004158371893377762,0.0004184040855682563,0.0004269604063365233,0.0004243935101060432
Bosnia and Herzegovina,BIH,--,--,--,--,--,--,--,--,--,--,--,--,0.01673504,0.014046396000000025,0.00868992,0.05430208,0.0049045472,0.0049045472,0.007006496,0.007006496,0.010509744,0.010509744,0.0056051968,0.0056051968,0.010509744,0.014352016,0.014352016,0.0114816128,0.0111228124,0.0075348084,0.0082524092,0.0093288104,0.0086112096,0.0086112096,0.00606372676,0.007176008,0.0074989256168,0.0081447608504,0.008131596256968,0.00767868106628,0.007037447861576,0.008482675624912,0.008264423418288,0.007455447265352,0.007486043993592
Belarus,BLR,--,--,--,--,--,--,--,--,--,--,--,--,0.65845352,0.59692831,0.50538195,0.45777328,0.50172134,0.5456626595,0.55701537255,0.622568135,0.710460107,0.651865459,0.61341272125,0.651865459,0.5945760534,0.7379048061,0.762464976,0.755133582,0.773462067,0.645162672,0.791790552,0.7697871881,0.75843447505,0.74232094685,0.73426418275,0.6335546315,0.628061429915,0.6417578125336,0.6861752565841,0.6838463784724,0.6364094891816,0.6495676946215,0.6247208315819,0.5697367270145,0.5459976966747
Belize,BLZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,BMU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,BOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.013589212,0.07896434,0.16894696,0.193187176,0.195390832,0.277660656,0.3302913068,0.3534565342,0.3743799654,0.4121168681,0.3153459988,0.470777202,0.3915670696,0.5129976971,0.6265820379,0.6531099596,0.7091548646,0.49279220916622,0.3907032406369986,0.3980399762335986,0.36180700625059875,0.289076379230199,0.6202746887991979,0.32983567179979884,0.2374745515781992,0.3088201935417989
Barbados,BRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104257119,0.000253752352296,0.000198962232942,0.000222747385293,0.000252327,0.000310959,0.000403539530025,0.000505190123679,0.000644036557644
Brunei,BRN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,BTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,CAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229164,0.01143905,0.05958603,0.02919807,0.0379431,0.0242998,0.04400298441,0.04588160115,0.02864074752,0.02904630498,0.0586066551,0.1411194463,0.238206738,0.35039543,0.393145120375,0.34542124162,0.352145252935,0.49195306482,0.57855519176,0.7580513073,0.8276086437304561,1.1449224528480764,1.149716254383474,0.9796212558051404,0.8063376969007667,0.7269116235427929,0.82111059860733,0.97687719447804,0.8987426028876279,1.0392897575739033,0.9798891241038057,1.0073430053276498,1.017219233899186,1.0873412673917227,1.0615079226379056
Switzerland,CHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07182616,0.08062558,0.08477994357,0.08902146,0.08768968768,0.09676246433,0.10473878086,0.10112958786,0.10412521805,0.10787877877,0.10722912403,0.11163233949,0.10957509948,0.11581900337,0.11950038023,0.12267647007,0.11928382865,0.11614383074,0.12375922797,0.11877854163,0.13269973272675537,0.11771866932044323,0.12905373898208664,0.13587644014785288,0.11771866932044323,0.12576873471708808,0.13212209558719,0.13269967384811,0.12590562123268498,0.12915714235625336,0.12637035662531343,0.13738758974421403,0.1131866274856893,0.10483675907398488,0.10627110249811954
Chile,CHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.0248441025,0.04598013,0.1257037425,0.1509186525,0.190595055,0.194006943095,0.22575488089,0.25213123061,0.232608286365,0.21271488777,0.10299916396,0.0288954393,0.05417497575,0.13238391905980432,0.14671390389536526,0.14504891195147424,0.1440016699838878,0.1285132878400157,0.13812259880579994,0.16117371944836,0.16476850835886,0.16256297412240467,0.1737756168102075,0.1714229095339537,0.19131980678448768,0.21393566910125947,0.2114816490458751,0.2061203699794801
China,CHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342470744,0.144664366,0.1660687875,0.27537895385,0.60264517775,1.15753635305,1.57839156475,1.9551831915,2.2253217525,2.30171339475,2.8413976737575,3.603187721350033,4.682450185460552,5.040399594736344,5.367036375419837,6.314136120863484,5.390444182534371,6.083339414483572,6.823763126001333
Ivory Coast,CIV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,CMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043314459999999966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo-Kinshasa,COD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo-Brazzaville,COG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,COK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025780622587138,0.0018205721450776,0.011929349892029739,0.007651656768365944,0.014861628593602072,0.0023455886654479936,0.0059532230347351615,0.03534251669610748,0.08479217407954644
Comoros,COM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,CPV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,CRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central & South America,CSAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08876952,0.08045455,0.08118605,0.07639159,0.0730664,0.0730664,0.075284517,0.09237874275,0.125693148,0.1843174606,0.24430316645,0.38431513435,0.411227742345,0.46181799839,0.59370179526,0.664457410715,0.67290147442,0.59188179871,0.5972606116,0.58802791205,0.8536417759398043,0.9637186595953653,1.1573276070014742,1.3549306418968878,1.385122074292901,1.361264883081341,1.1244486562937235,1.0946841405461292,1.0668412658449442,0.9724168082892332,0.8977177422353622,1.3214205260965852,0.9776818557206907,0.9277873137807602,0.9683208107273015
