Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,--,--,--,--,--,--,,,1.579324,1.770894,1.841045,1.987646,2.104566,2.258361,2.443635,2.504891,2.536079,2.734259,2.916542,2.950213,3.083387,3.034052,3.037775,3.053702,3.285387,3.325779,3.359074,3.471344,3.428979,3.094771,3.006839,3.041139,2.991417,3.192159,3.141513,3.121922,3.175607,3.399441,3.480929,3.403219,2.511173,3.117185,3.382705,3.526934,3.768053
Afghanistan,AFG,,,,,,,,,40.14525,37.31147,36.14647,32.19544,32.71523,24.54789,19.08324,28.61238,27.10442,25.711,24.54404,23.35283,22.06763,20.81514,34.34443,36.89359,37.47652,40.88051,44.29327,55.93964,51.84035,60.31723,61.8054,66.6704,73.40655,77.57819,79.35991,77.35802,79.51458,80.91545,82.37173,91.21959,89.33963,70.81157,66.3928,68.19271,69.56139
Africa,AFRC,934.853794731371,1374.064401031371,1394.290446631371,1379.898559831371,1434.062460031371,1481.181114231371,1507.596617631371,1546.654376231371,2340.6368027,2413.7281823,2483.7517621,2521.528158,2540.9493054,2528.8723671,2571.8096035,2647.1609938,2785.7569983,2891.8772758,2991.233764,3079.3790305,3190.1030705,3325.7133053,3517.8142775,3688.9631822,3913.0494338,4138.6112547,4388.9989355,4648.6652067,4878.1386043,5057.9001536,5334.4945466,5464.867535,5701.6071715,5918.392329,6165.756372,6364.3781411,6479.8323243,6695.349421,6897.829749,7079.694917,6873.013896,7230.061315,7492.595783,7693.831504,7959.290853
Angola,AGO,,,,,,,,,75.45255,75.48395,72.87969,73.6022,69.30509,52.68336,53.38898,61.39732,69.71322,74.78434,78.29259,80.00052,82.44424,85.91184,97.65229,101.1179,112.7624,128.688,143.831,162.4086,179.8533,183.4726,193.1279,199.9805,216.8584,227.4205,238.7628,239.998,235.7038,235.3464,233.8283,233.2247,223.4844,228.2181,238.2425,241.6884,252.5026
Albania,ALB,,,,,,,,,2.234516e-08,2.234516e-08,16.27706,11.71914,10.87542,11.91948,12.90882,14.62568,15.60198,13.72905,14.93108,16.81356,18.06261,19.60396,20.56457,21.66475,22.78062,24.00493,25.39994,27.11944,29.18498,29.89036,30.60332,31.40558,31.71835,32.22949,32.96473,33.696,35.0259,36.20861,37.52963,38.29263,37.01015,40.27426,42.22955,43.93804,45.70992
United Arab Emirates,ARE,181.3366,186.5655,171.0458,166.5882,174.0176,169.7251,133.7328,138.5208,138.1905,159.3237,187.2259,188.7124,193.8293,198.0936,211.7545,225.9163,239.0159,258.5922,259.347,266.8739,295.8373,299.9762,307.276,334.3178,366.3002,384.0846,421.868,435.3022,449.1965,425.6452,459.4015,490.3488,513.3133,538.5604,563.5113,603.4511,637.5941,630.8267,640.5756,648.7211,592.2758,619.2408,665.7737,694.4093,722.1293
Argentina,ARG,523.7764,496.3904,480.7126,500.479,510.484,475.0041,508.9086,522.0946,512.2045,476.675,467.9507,517.4519,567.1605,594.2333,628.9143,611.0202,644.7891,697.0881,723.9272,699.4193,693.9008,663.3088,591.0437,643.2748,673.3682,732.9726,791.9559,863.2924,898.3184,845.1512,930.7259,986.6064,976.4796,999.9672,974.8419,1001.466,980.6325,1008.272,981.8814,962.2351,866.9691,957.4966,1015.145,996.3062,982.9264
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,9.10164,8.299709,8.74185,9.344271,9.895588,10.22422,10.9747,11.33196,12.00004,13.14685,15.1255,17.24924,19.05487,21.69696,24.56053,27.9374,29.8784,25.65062,26.2188,27.43818,29.4042,30.37453,31.46802,32.475,32.53995,34.98044,36.79941,39.59618,36.74526,38.87648,43.77491,47.40823,50.20532
American Samoa,ASM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514,0.527,0.512,0.503,0.496,0.52,0.563,0.678,0.576,0.574,0.644,0.641,0.642,0.661,0.652,0.602,0.636,NA,NA,NA,NA,NA,NA
Asia & Oceania,ASOC,5889.9340042,6198.0377453,6445.160444,6805.4688553,7240.6631344,7647.9114865,8049.6824019,8590.4938915,9892.500049022847,10458.753046022848,11157.903934244046,11730.224758844048,12344.265534744047,12966.083395044046,13741.620220444047,14624.380397644047,15801.2830237,16520.2744169,16639.1402312,17391.156196,18395.7959558,19077.4792172,20028.6192334,21175.9459757,22572.8909885,24124.4491803,25913.487965,28087.283897,29539.1755543,30618.6478796,33153.1645017,35186.2950996,37180.8767212,39272.5117718,41446.7815079,43691.0550308,46184.943548,48758.4168506,51446.5238837,53713.6219058,53128.9018505,56868.056608,59079.2187591,61990.7775464,64796.2312064
